generated_utc,date,player,market,line,mu_base,mu_news,p_over_base,p_over_news,override,ev_cons,side_cons,ev_fd,side_fd,ev_best
2026-08-01 09:36,2026-08-02,Jessica Shepard,pts_ast,20.5,18.82,18.82,0.389,0.389,,0.0818,under,,,0.0818
2026-08-01 09:36,2026-08-02,Caitlin Clark,assists,8.5,7.45,7.45,0.35,0.35,,0.0782,under,0.0782,under,0.0782
2026-08-01 09:36,2026-08-01,Natasha Mack,pts_reb,12.5,14.28,14.28,0.58,0.58,,0.0759,over,,,0.0759
2026-08-01 09:36,2026-08-01,Sydney Taylor,threes,2.5,2.37,2.37,0.423,0.423,,0.0146,over,0.0738,over,0.0738
2026-08-01 09:36,2026-08-02,Jessica Shepard,pra,31.5,30.17,30.17,0.426,0.426,,0.0736,under,,,0.0736
2026-08-01 09:36,2026-08-02,Rae Burrell,points,14.5,13.76,13.76,0.429,0.429,,0.072,under,0.072,under,0.072
2026-08-01 09:36,2026-08-02,Janelle Salaun,reb_ast,5.5,5.1,5.1,0.42,0.42,,0.0709,under,,,0.0709
2026-08-01 09:36,2026-08-02,Caitlin Clark,points,20.5,19.24,19.24,0.412,0.412,,0.0587,under,0.0703,under,0.0703
2026-08-01 09:36,2026-08-02,Olivia Miles,assists,7.5,6.74,6.74,0.38,0.38,,0.0628,under,0.0692,under,0.0692
2026-08-01 09:36,2026-08-02,Nneka Ogwumike,assists,2.5,2.88,2.88,0.555,0.555,,0.037,over,0.0682,over,0.0682
2026-08-01 09:36,2026-08-01,Monique Akoa Makani,threes,1.5,1.39,1.39,0.406,0.406,,0.0156,over,0.0644,over,0.0644
2026-08-01 09:36,2026-08-01,Courtney Vandersloot,rebounds,2.5,2.04,2.04,0.363,0.363,,0.0625,under,,,0.0625
2026-08-01 09:36,2026-08-01,Jonquel Jones,reb_ast,11.5,12.13,12.13,0.546,0.546,,0.0614,over,,,0.0614
2026-08-01 09:36,2026-08-01,DeWanna Bonner,threes,1.5,1.12,1.12,0.308,0.308,,0.0602,under,0.0602,under,0.0602
2026-08-01 09:36,2026-08-02,Veronica Burton,rebounds,3.5,3.54,3.54,0.477,0.477,,0.06,over,0.06,over,0.06
2026-08-01 09:36,2026-08-02,Olivia Miles,reb_ast,11.5,12.22,12.22,0.555,0.555,,0.0591,over,,,0.0591
2026-08-01 09:36,2026-08-02,Caitlin Clark,rebounds,4.5,3.54,3.54,0.317,0.317,,0.0576,under,0.0576,under,0.0576
2026-08-01 09:36,2026-08-01,DeWanna Bonner,rebounds,5.5,6.32,6.32,0.587,0.587,,0.0567,over,0.0124,over,0.0567
2026-08-01 09:36,2026-08-02,Napheesa Collier,points,19.5,21.01,21.01,0.56,0.56,,0.0553,over,0.0553,over,0.0553
2026-08-01 09:36,2026-08-02,Jessica Shepard,points,14.5,13.47,13.47,0.411,0.411,,,,0.0549,under,0.0549
2026-08-01 09:36,2026-08-02,Rae Burrell,pts_reb,17.5,16.2,16.2,0.404,0.404,,0.0545,under,,,0.0545
2026-08-01 09:36,2026-08-01,Kahleah Copper,reb_ast,6.5,5.36,5.36,0.332,0.332,,0.0499,under,,,0.0499
2026-08-01 09:36,2026-08-01,Breanna Stewart,threes,1.5,1.03,1.03,0.276,0.276,,,,0.0471,under,0.0471
2026-08-01 09:36,2026-08-02,Veronica Burton,points,11.5,11.58,11.58,0.477,0.477,,0.0466,under,0.0363,under,0.0466
2026-08-01 09:36,2026-08-02,Jessica Shepard,assists,5.5,5.35,5.35,0.457,0.457,,0.0454,under,0.0454,under,0.0454
2026-08-01 09:36,2026-08-02,Rae Burrell,pra,19.5,18.64,18.64,0.433,0.433,,0.04,under,,,0.04
2026-08-01 09:36,2026-08-02,Napheesa Collier,reb_ast,9.5,9.85,9.85,0.52,0.52,,0.0395,over,,,0.0395
2026-08-01 09:36,2026-08-02,Janelle Salaun,threes,2.5,2.35,2.35,0.418,0.418,,0.0377,over,0.0377,over,0.0377
2026-08-01 09:36,2026-08-01,Alyssa Thomas,assists,8.5,9.1,9.1,0.559,0.559,,0.0368,over,-0.0109,over,0.0368
2026-08-01 09:36,2026-08-01,Monique Akoa Makani,points,8.5,9.81,9.81,0.564,0.564,,0.0336,over,,,0.0336
2026-08-01 09:36,2026-08-01,Natasha Cloud,assists,4.5,5.07,5.07,0.574,0.574,,0.0147,over,0.0324,over,0.0324
2026-08-01 09:36,2026-08-02,Veronica Burton,pts_ast,18.5,17.6,17.6,0.428,0.428,,0.0301,under,,,0.0301
2026-08-01 09:36,2026-08-01,Jonquel Jones,rebounds,8.5,9.11,9.11,0.551,0.551,,0.0296,over,-0.0256,over,0.0296
2026-08-01 09:36,2026-08-01,Chelsea Gray,rebounds,2.5,2.96,2.96,0.553,0.553,,-0.0158,under,0.029,under,0.029
2026-08-01 09:36,2026-08-02,Jessica Shepard,pts_reb,25.5,24.83,24.83,0.45,0.45,,0.0287,under,,,0.0287
2026-08-01 09:36,2026-08-02,Napheesa Collier,threes,1.5,1.46,1.46,0.428,0.428,,0.0282,over,0.0282,over,0.0282
2026-08-01 09:36,2026-08-02,Courtney Williams,pra,20.5,22.37,22.37,0.574,0.574,,0.0258,over,,,0.0258
2026-08-01 09:36,2026-08-01,Chelsea Gray,threes,1.5,1.77,1.77,0.529,0.529,,0.0022,under,0.0257,under,0.0257
2026-08-01 09:36,2026-08-02,Napheesa Collier,pts_reb,26.5,28.21,28.21,0.561,0.561,,0.0254,over,,,0.0254
2026-08-01 09:36,2026-08-02,Nneka Ogwumike,rebounds,8.5,9.07,9.07,0.546,0.546,,0.0251,over,0.0251,over,0.0251
2026-08-01 09:36,2026-08-01,A'ja Wilson,threes,0.5,0.95,0.95,0.612,0.612,,-0.0692,under,0.0239,under,0.0239
2026-08-01 09:36,2026-08-02,Jessica Shepard,reb_ast,17.5,16.7,16.7,0.422,0.422,,0.0227,under,,,0.0227
2026-08-01 09:36,2026-08-01,Monique Akoa Makani,pts_reb,10.5,11.99,11.99,0.565,0.565,,0.021,over,,,0.021
2026-08-01 09:36,2026-08-01,Pauline Astier,assists,2.5,3.25,3.25,0.626,0.626,,0.0204,over,,,0.0204
2026-08-01 09:36,2026-08-02,Olivia Miles,pts_ast,25.5,26.8,26.8,0.546,0.546,,0.02,over,,,0.02
2026-08-01 09:36,2026-08-02,Marina Mabrey,threes,2.5,2.75,2.75,0.52,0.52,,-0.0394,under,0.0182,under,0.0182
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,points,22.5,23.25,23.25,0.519,0.519,,0.0129,over,0.0176,over,0.0176
2026-08-01 09:36,2026-08-01,Sydney Taylor,points,16.5,17.04,17.04,0.509,0.509,,-0.007,over,0.0173,over,0.0173
2026-08-01 09:36,2026-08-01,Pauline Astier,points,8.5,8.3,8.3,0.45,0.45,,0.0167,under,,,0.0167
2026-08-01 09:36,2026-08-02,Arike Ogunbowale,points,15.5,16.28,16.28,0.523,0.523,,-0.0015,over,0.0164,over,0.0164
2026-08-01 09:36,2026-08-02,Rae Burrell,assists,2.5,2.44,2.44,0.458,0.458,,0.0164,over,0.0164,over,0.0164
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,pra,26.5,27.8,27.8,0.543,0.543,,0.0154,over,,,0.0154
2026-08-01 09:36,2026-08-01,Chelsea Gray,pts_ast,19.5,20.23,20.23,0.52,0.52,,0.0148,over,,,0.0148
2026-08-01 09:36,2026-08-01,Chelsea Gray,assists,6.5,7.07,7.07,0.563,0.563,,0.0138,over,-0.0227,over,0.0138
2026-08-01 09:36,2026-08-01,Kamilla Cardoso,reb_ast,10.5,10.73,10.73,0.507,0.507,,0.0135,over,,,0.0135
2026-08-01 09:36,2026-08-02,Courtney Williams,pts_ast,16.5,17.65,17.65,0.544,0.544,,0.0135,over,,,0.0135
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,pts_reb,23.5,25.18,25.18,0.562,0.562,,0.0122,over,,,0.0122
2026-08-01 09:36,2026-08-02,Arike Ogunbowale,assists,3.5,3.46,3.46,0.469,0.469,,-0.002,over,0.0121,over,0.0121
2026-08-01 09:36,2026-08-02,Rae Burrell,threes,1.5,1.5,1.5,0.444,0.444,,0.0118,over,0.0118,over,0.0118
2026-08-01 09:36,2026-08-02,Courtney Williams,pts_reb,16.5,17.66,17.66,0.541,0.541,,0.0116,over,,,0.0116
2026-08-01 09:36,2026-08-01,Kahleah Copper,rebounds,3.5,3.67,3.67,0.5,0.5,,-0.0183,under,0.0109,under,0.0109
2026-08-01 09:36,2026-08-02,Ariel Atkins,rebounds,2.5,3.04,3.04,0.567,0.567,,0.0102,over,0.0102,over,0.0102
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,assists,2.5,2.63,2.63,0.5,0.5,,0.0096,over,,,0.0096
2026-08-01 09:36,2026-08-01,Kamilla Cardoso,pts_ast,17.5,16.67,16.67,0.43,0.43,,0.009,under,,,0.009
2026-08-01 09:36,2026-08-02,Megan DiLeo,rebounds,4.5,3.89,3.89,0.376,0.376,,0.0089,under,0.0089,under,0.0089
2026-08-01 09:36,2026-08-02,Janelle Salaun,pts_reb,15.5,16.74,16.74,0.546,0.546,,0.0089,over,,,0.0089
2026-08-01 09:36,2026-08-01,Kamilla Cardoso,pra,25.5,24.62,24.62,0.44,0.44,,0.0085,under,,,0.0085
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,threes,2.5,3.09,3.09,0.597,0.597,,0.0081,over,-0.0351,over,0.0081
2026-08-01 09:36,2026-08-02,Veronica Burton,pra,21.5,21.14,21.14,0.461,0.461,,0.007,under,,,0.007
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,pts_ast,24.5,25.87,25.87,0.55,0.55,,0.0044,over,,,0.0044
2026-08-01 09:36,2026-08-02,Veronica Burton,reb_ast,9.5,9.56,9.56,0.489,0.489,,0.0034,over,,,0.0034
2026-08-01 09:36,2026-08-02,Dearica Hamby,points,14.5,15.5,15.5,0.536,0.536,,0.0025,over,,,0.0025
2026-08-01 09:36,2026-08-01,Natasha Cloud,threes,1.5,1.26,1.26,0.36,0.36,,-0.053,over,0.001,over,0.001
2026-08-01 09:36,2026-08-02,Bridget Carleton,points,13.5,13.26,13.26,0.459,0.459,,-0.0254,under,0.0003,under,0.0003
2026-08-01 09:36,2026-08-02,Leila Lacan,pts_ast,16.5,16.21,16.21,0.46,0.46,,-0.0024,under,,,-0.0024
2026-08-01 09:36,2026-08-02,Ariel Atkins,threes,1.5,1.37,1.37,0.399,0.399,,-0.0026,over,-0.0425,over,-0.0026
2026-08-01 09:36,2026-08-02,Jessica Shepard,rebounds,11.5,11.35,11.35,0.47,0.47,,-0.0466,under,-0.0057,under,-0.0057
2026-08-01 09:36,2026-08-01,Sabrina Ionescu,rebounds,4.5,4.41,4.41,0.459,0.459,,-0.0075,over,-0.0075,over,-0.0075
2026-08-01 09:36,2026-08-02,Paige Bueckers,reb_ast,9.5,10.42,10.42,0.578,0.578,,-0.0083,over,,,-0.0083
2026-08-01 09:36,2026-08-02,Leila Lacan,pra,19.5,18.44,18.44,0.422,0.422,,-0.0117,under,,,-0.0117
2026-08-01 09:36,2026-08-02,Gabby Williams,assists,2.5,2.39,2.39,0.445,0.445,,-0.0435,over,-0.0124,over,-0.0124
2026-08-01 09:36,2026-08-01,Jonquel Jones,pts_ast,15.5,16.54,16.54,0.539,0.539,,-0.0124,over,,,-0.0124
2026-08-01 09:36,2026-08-01,Natasha Cloud,points,9.5,9.96,9.96,0.502,0.502,,-0.0571,under,-0.0135,under,-0.0135
2026-08-01 09:36,2026-08-01,Jonquel Jones,threes,1.5,1.82,1.82,0.542,0.542,,-0.0139,over,-0.0139,over,-0.0139
2026-08-01 09:36,2026-08-01,Kamilla Cardoso,rebounds,7.5,7.95,7.95,0.535,0.535,,-0.0371,over,-0.0141,under,-0.0141
2026-08-01 09:36,2026-08-01,NaLyssa Smith,points,10.5,11.0,11.0,0.505,0.505,,-0.0141,over,,,-0.0141
2026-08-01 09:36,2026-08-02,Veronica Burton,pts_reb,15.5,15.12,15.12,0.453,0.453,,-0.0148,under,,,-0.0148
2026-08-01 09:36,2026-08-02,Leila Lacan,points,11.5,11.96,11.96,0.503,0.503,,-0.0152,under,-0.0152,under,-0.0152
2026-08-01 09:36,2026-08-02,Bridget Carleton,threes,2.5,2.65,2.65,0.495,0.495,,-0.0152,over,-0.02,over,-0.0152
2026-08-01 09:36,2026-08-01,Jonquel Jones,points,13.5,13.52,13.52,0.476,0.476,,-0.0559,under,-0.0154,under,-0.0154
2026-08-01 09:36,2026-08-02,Azzi Fudd,threes,2.5,2.32,2.32,0.41,0.41,,-0.0159,over,-0.0159,over,-0.0159
2026-08-01 09:36,2026-08-02,Arike Ogunbowale,threes,1.5,1.86,1.86,0.556,0.556,,-0.0165,over,-0.0413,over,-0.0165
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,rebounds,1.5,1.93,1.93,0.554,0.554,,-0.018,under,,,-0.018
2026-08-01 09:36,2026-08-01,Courtney Vandersloot,assists,4.5,4.26,4.26,0.438,0.438,,-0.0182,under,,,-0.0182
2026-08-01 09:36,2026-08-02,Janelle Salaun,points,11.5,12.68,12.68,0.551,0.551,,-0.0194,over,-0.0194,over,-0.0194
2026-08-01 09:36,2026-08-02,Gabby Williams,rebounds,2.5,2.92,2.92,0.546,0.546,,-0.0637,over,-0.0197,under,-0.0197
2026-08-01 09:36,2026-08-02,Ariel Atkins,points,10.5,10.63,10.63,0.479,0.479,,-0.0218,under,-0.0218,under,-0.0218
2026-08-01 09:36,2026-08-02,Carla Leite,points,15.5,15.52,15.52,0.477,0.477,,-0.059,under,-0.0227,under,-0.0227
2026-08-01 09:36,2026-08-01,Courtney Vandersloot,points,7.5,8.5,8.5,0.542,0.542,,-0.0243,over,,,-0.0243
2026-08-01 09:36,2026-08-01,Monique Akoa Makani,rebounds,1.5,2.18,2.18,0.607,0.607,,-0.0244,over,,,-0.0244
2026-08-01 09:36,2026-08-02,Courtney Williams,points,12.5,12.94,12.94,0.502,0.502,,-0.0248,over,,,-0.0248
2026-08-01 09:36,2026-08-02,Napheesa Collier,rebounds,7.5,7.2,7.2,0.443,0.443,,-0.0603,over,-0.0248,over,-0.0248
2026-08-01 09:36,2026-08-01,Pauline Astier,pts_reb,10.5,10.57,10.57,0.472,0.472,,-0.0248,under,,,-0.0248
2026-08-01 09:36,2026-08-02,Marina Mabrey,assists,3.5,3.62,3.62,0.498,0.498,,-0.0253,under,-0.0253,under,-0.0253
2026-08-01 09:36,2026-08-02,Arike Ogunbowale,rebounds,2.5,3.12,3.12,0.581,0.581,,-0.0259,over,-0.0259,over,-0.0259
2026-08-01 09:36,2026-08-02,Arike Ogunbowale,reb_ast,6.5,6.58,6.58,0.487,0.487,,-0.0264,over,,,-0.0264
2026-08-01 09:36,2026-08-01,Chelsea Gray,points,12.5,13.16,13.16,0.516,0.516,,-0.0272,over,-0.0272,over,-0.0272
2026-08-01 09:36,2026-08-02,Caitlin Clark,threes,2.5,2.8,2.8,0.53,0.53,,-0.0278,over,-0.0278,over,-0.0278
2026-08-01 09:36,2026-08-01,Sabrina Ionescu,threes,2.5,2.64,2.64,0.492,0.492,,-0.0297,under,-0.0297,under,-0.0297
2026-08-01 09:36,2026-08-01,Chelsea Gray,pra,22.5,23.19,23.19,0.515,0.515,,-0.0297,over,,,-0.0297
2026-08-01 09:36,2026-08-01,Natasha Cloud,reb_ast,7.5,8.25,8.25,0.566,0.566,,-0.0299,over,,,-0.0299
2026-08-01 09:36,2026-08-02,Arike Ogunbowale,pra,21.5,22.86,22.86,0.548,0.548,,-0.0301,over,,,-0.0301
2026-08-01 09:36,2026-08-01,Chelsea Gray,reb_ast,9.5,10.03,10.03,0.539,0.539,,-0.0305,over,,,-0.0305
2026-08-01 09:36,2026-08-01,Natasha Mack,points,6.5,7.45,7.45,0.538,0.538,,-0.0308,over,,,-0.0308
2026-08-01 09:36,2026-08-02,Sophie Cunningham,points,8.5,8.73,8.73,0.483,0.483,,-0.0334,under,,,-0.0334
2026-08-01 09:36,2026-08-01,DeWanna Bonner,pts_reb,16.5,17.1,17.1,0.51,0.51,,-0.034,over,,,-0.034
2026-08-01 09:36,2026-08-01,Natasha Cloud,pra,17.5,18.21,18.21,0.516,0.516,,-0.036,over,,,-0.036
2026-08-01 09:36,2026-08-02,Azzi Fudd,points,12.5,13.6,13.6,0.544,0.544,,-0.0368,over,-0.0368,over,-0.0368
2026-08-01 09:36,2026-08-01,Jewell Loyd,rebounds,2.5,2.61,2.61,0.485,0.485,,-0.0369,under,,,-0.0369
2026-08-01 09:36,2026-08-02,Paige Bueckers,pts_ast,26.5,27.16,27.16,0.515,0.515,,-0.0375,over,,,-0.0375
2026-08-01 09:36,2026-08-01,Alyssa Thomas,points,14.5,15.03,15.03,0.508,0.508,,-0.0388,under,-0.0432,under,-0.0388
2026-08-01 09:36,2026-08-02,Nneka Ogwumike,pts_reb,25.5,25.94,25.94,0.503,0.503,,-0.0393,over,,,-0.0393
2026-08-01 09:36,2026-08-02,Paige Bueckers,pra,30.5,31.17,31.17,0.514,0.514,,-0.0397,over,,,-0.0397
2026-08-01 09:36,2026-08-01,Chelsea Gray,pts_reb,15.5,16.12,16.12,0.511,0.511,,-0.0412,over,,,-0.0412
2026-08-01 09:36,2026-08-01,Jewell Loyd,threes,1.5,2.06,2.06,0.609,0.609,,-0.0425,over,-0.0484,over,-0.0425
2026-08-01 09:36,2026-08-01,Courtney Vandersloot,pts_ast,12.5,12.76,12.76,0.49,0.49,,-0.043,under,,,-0.043
2026-08-01 09:36,2026-08-02,Natasha Howard,assists,2.5,2.98,2.98,0.574,0.574,,-0.0436,over,,,-0.0436
2026-08-01 09:36,2026-08-02,Paige Bueckers,rebounds,4.5,4.01,4.01,0.395,0.395,,-0.0436,under,-0.0436,under,-0.0436
2026-08-01 09:36,2026-08-01,Jewell Loyd,points,8.5,9.29,9.29,0.526,0.526,,-0.0437,over,,,-0.0437
2026-08-01 09:36,2026-08-01,Alyssa Thomas,pts_reb,22.5,22.67,22.67,0.489,0.489,,-0.0445,under,,,-0.0445
2026-08-01 09:36,2026-08-01,Courtney Vandersloot,pts_reb,10.5,10.54,10.54,0.47,0.47,,-0.0451,under,,,-0.0451
2026-08-01 09:36,2026-08-02,Rae Burrell,rebounds,2.5,2.44,2.44,0.45,0.45,,-0.0572,under,-0.0456,under,-0.0456
2026-08-01 09:36,2026-08-02,Janelle Salaun,rebounds,3.5,4.06,4.06,0.563,0.563,,-0.048,under,-0.048,under,-0.048
2026-08-01 09:36,2026-08-02,Paige Bueckers,points,20.5,20.74,20.74,0.493,0.493,,-0.0481,under,-0.0481,under,-0.0481
2026-08-01 09:36,2026-08-02,Nneka Ogwumike,pts_ast,19.5,19.76,19.76,0.494,0.494,,-0.0487,over,,,-0.0487
2026-08-01 09:36,2026-08-02,Marina Mabrey,rebounds,3.5,3.48,3.48,0.466,0.466,,-0.0493,over,-0.0493,over,-0.0493
2026-08-01 09:36,2026-08-01,Alyssa Thomas,reb_ast,16.5,16.74,16.74,0.508,0.508,,-0.0503,over,,,-0.0503
2026-08-01 09:36,2026-08-02,Veronica Burton,assists,5.5,6.02,6.02,0.56,0.56,,-0.055,under,-0.0506,under,-0.0506
2026-08-01 09:36,2026-08-01,NaLyssa Smith,rebounds,5.5,5.23,5.23,0.439,0.439,,-0.0518,under,,,-0.0518
2026-08-01 09:36,2026-08-01,Natasha Cloud,pts_ast,14.5,15.04,15.04,0.509,0.509,,-0.0529,over,,,-0.0529
2026-08-01 09:36,2026-08-02,Marina Mabrey,reb_ast,7.5,7.09,7.09,0.431,0.431,,-0.0529,over,,,-0.0529
2026-08-01 09:36,2026-08-01,Natasha Cloud,rebounds,3.5,3.18,3.18,0.412,0.412,,-0.0537,under,-0.0603,over,-0.0537
2026-08-01 09:36,2026-08-02,Paige Bueckers,pts_reb,24.5,24.75,24.75,0.494,0.494,,-0.0538,under,,,-0.0538
2026-08-01 09:36,2026-08-02,Kayla McBride,assists,2.5,2.32,2.32,0.43,0.43,,-0.0546,over,,,-0.0546
2026-08-01 09:36,2026-08-01,Jewell Loyd,pts_reb,11.5,11.89,11.89,0.495,0.495,,-0.0556,under,,,-0.0556
2026-08-01 09:36,2026-08-02,Janelle Salaun,pts_ast,13.5,13.73,13.73,0.489,0.489,,-0.0558,under,,,-0.0558
2026-08-01 09:36,2026-08-01,DeWanna Bonner,points,10.5,10.79,10.79,0.49,0.49,,-0.0561,over,-0.0561,over,-0.0561
2026-08-01 09:36,2026-08-01,Breanna Stewart,rebounds,8.5,8.38,8.38,0.468,0.468,,-0.0564,under,-0.0596,under,-0.0564
2026-08-01 09:36,2026-08-02,Rae Burrell,reb_ast,4.5,4.88,4.88,0.524,0.524,,-0.0565,over,,,-0.0565
2026-08-01 09:36,2026-08-01,Alyssa Thomas,rebounds,7.5,7.64,7.64,0.498,0.498,,-0.0576,under,-0.0576,under,-0.0576
2026-08-01 09:36,2026-08-01,Alyssa Thomas,pra,31.5,31.77,31.77,0.496,0.496,,-0.0578,under,,,-0.0578
2026-08-01 09:36,2026-08-02,Gabby Williams,reb_ast,5.5,5.31,5.31,0.448,0.448,,-0.0583,over,,,-0.0583
2026-08-01 09:36,2026-08-02,Ariel Atkins,pra,16.5,16.7,16.7,0.487,0.487,,-0.0588,over,,,-0.0588
2026-08-01 09:36,2026-08-02,Nneka Ogwumike,points,16.5,16.87,16.87,0.499,0.499,,-0.0597,under,-0.0597,under,-0.0597
2026-08-01 09:36,2026-08-02,Kelsey Mitchell,reb_ast,4.5,4.56,4.56,0.478,0.478,,-0.0608,under,,,-0.0608
2026-08-01 09:36,2026-08-02,Veronica Burton,threes,1.5,1.25,1.25,0.355,0.355,,-0.0711,over,-0.0612,under,-0.0612
2026-08-01 09:36,2026-08-01,Pauline Astier,pra,13.5,13.83,13.83,0.491,0.491,,-0.0619,over,,,-0.0619
2026-08-01 09:36,2026-08-01,NaLyssa Smith,pts_reb,15.5,16.23,16.23,0.517,0.517,,-0.0622,under,,,-0.0622
2026-08-01 09:36,2026-08-02,Carla Leite,assists,6.5,6.34,6.34,0.459,0.459,,-0.0675,under,-0.063,over,-0.063
2026-08-01 09:36,2026-08-01,Breanna Stewart,reb_ast,12.5,12.32,12.32,0.468,0.468,,-0.0633,over,,,-0.0633
2026-08-01 09:36,2026-08-01,Sydney Taylor,pra,20.5,20.67,20.67,0.488,0.488,,-0.0686,under,,,-0.0686
2026-08-01 09:36,2026-08-02,Ariel Atkins,pts_reb,13.5,13.66,13.66,0.483,0.483,,-0.0688,under,,,-0.0688
2026-08-01 09:36,2026-08-02,Ariel Atkins,pts_ast,13.5,13.66,13.66,0.484,0.484,,-0.0711,over,,,-0.0711
2026-08-01 09:36,2026-08-02,Sophie Cunningham,threes,1.5,1.72,1.72,0.514,0.514,,-0.0713,under,,,-0.0713
2026-08-01 09:36,2026-08-01,Pauline Astier,pts_ast,11.5,11.56,11.56,0.475,0.475,,-0.0714,under,,,-0.0714
2026-08-01 09:36,2026-08-02,Janelle Salaun,pra,17.5,17.79,17.79,0.492,0.492,,-0.076,under,,,-0.076
2026-08-01 09:36,2026-08-02,Carla Leite,pra,24.5,24.32,24.32,0.473,0.473,,-0.0818,under,,,-0.0818
2026-08-01 09:36,2026-08-02,Bridget Carleton,pts_reb,17.5,17.59,17.59,0.482,0.482,,-0.0832,under,,,-0.0832
2026-08-01 09:36,2026-08-01,Jonquel Jones,pts_reb,22.5,22.63,22.63,0.487,0.487,,-0.0853,over,,,-0.0853
2026-08-01 09:36,2026-08-02,Azzi Fudd,pra,17.5,17.58,17.58,0.481,0.481,,-0.0855,over,,,-0.0855
2026-08-01 09:36,2026-08-02,Bridget Carleton,pra,19.5,19.96,19.96,0.502,0.502,,-0.0946,under,,,-0.0946
2026-08-01 09:36,2026-08-01,Elizabeth Williams,points,7.5,6.08,6.08,0.343,0.343,,,,,,
2026-08-01 09:36,2026-08-01,Sydney Taylor,rebounds,2.0,1.91,1.91,0.335,0.335,,,,,,
2026-08-01 09:36,2026-08-01,Elizabeth Williams,assists,1.5,1.49,1.49,0.456,0.456,,,,,,
2026-08-01 09:36,2026-08-01,DiJonai Carrington,threes,1.5,0.85,0.85,0.209,0.209,,,,,,
2026-08-01 09:36,2026-08-01,Elizabeth Williams,pra,12.5,11.22,11.22,0.39,0.39,,,,,,
2026-08-01 09:36,2026-08-01,Courtney Vandersloot,pra,15.0,14.8,14.8,0.434,0.434,,,,,,
2026-08-01 09:36,2026-08-01,Elizabeth Williams,pts_ast,9.5,7.56,7.56,0.323,0.323,,,,,,
2026-08-01 09:36,2026-08-01,Sydney Taylor,pts_ast,19.5,18.76,18.76,0.439,0.439,,,,,,
2026-08-01 09:36,2026-08-01,Natasha Cloud,pts_reb,13.0,13.14,13.14,0.45,0.45,,,,,,
2026-08-01 09:36,2026-08-01,Sydney Taylor,pts_reb,19.0,18.95,18.95,0.449,0.449,,,,,,
2026-08-01 09:36,2026-08-01,Kamilla Cardoso,pts_reb,23.5,21.85,21.85,0.399,0.399,,,,,,
2026-08-01 09:36,2026-08-01,Pauline Astier,rebounds,1.5,2.27,2.27,0.626,0.626,,,,,,
2026-08-01 09:36,2026-08-01,Jonquel Jones,pra,24.5,25.65,25.65,0.537,0.537,,,,,,
2026-08-01 09:36,2026-08-01,Monique Akoa Makani,pra,14.5,14.67,14.67,0.483,0.483,,,,,,
2026-08-01 09:36,2026-08-01,Breanna Stewart,pra,34.5,33.0,33.0,0.421,0.421,,,,,,
2026-08-01 09:36,2026-08-01,Breanna Stewart,pts_ast,26.5,24.62,24.62,0.391,0.391,,,,,,
2026-08-01 09:36,2026-08-01,Alyssa Thomas,pts_ast,24.0,24.12,24.12,0.463,0.463,,,,,,
2026-08-01 09:36,2026-08-01,Monique Akoa Makani,pts_ast,11.0,12.49,12.49,0.538,0.538,,,,,,
2026-08-01 09:36,2026-08-01,Breanna Stewart,pts_reb,30.5,29.06,29.06,0.42,0.42,,,,,,
2026-08-01 09:36,2026-08-02,Natasha Howard,points,12.0,13.66,13.66,0.548,0.548,,,,,,
2026-08-01 09:36,2026-08-02,Courtney Williams,rebounds,4.0,4.72,4.72,0.508,0.508,,,,,,
2026-08-01 09:36,2026-08-02,Natasha Howard,rebounds,6.0,7.42,7.42,0.594,0.594,,,,,,
2026-08-01 09:36,2026-08-02,Aliyah Boston,assists,3.0,2.7,2.7,0.311,0.311,,,,,,
2026-08-01 09:36,2026-08-02,Aliyah Boston,threes,1.5,0.92,0.92,0.234,0.234,,,,,,
2026-08-01 09:36,2026-08-02,Caitlin Clark,pra,33.0,30.23,30.23,0.345,0.345,,,,,,
2026-08-01 09:36,2026-08-02,Olivia Miles,pra,30.0,32.28,32.28,0.562,0.562,,,,,,
2026-08-01 09:36,2026-08-02,Aliyah Boston,pra,28.5,24.0,24.0,0.281,0.281,,,,,,
2026-08-01 09:36,2026-08-02,Caitlin Clark,pts_ast,29.0,26.69,26.69,0.354,0.354,,,,,,
2026-08-01 09:36,2026-08-02,Kelsey Plum,points,14.0,21.81,21.81,0.828,0.828,,,,,,
2026-08-01 09:36,2026-08-02,Dearica Hamby,rebounds,7.0,7.26,7.26,0.452,0.452,,,,,,
2026-08-01 09:36,2026-08-02,Nneka Ogwumike,pra,28.5,28.83,28.83,0.498,0.498,,,,,,
2026-08-01 09:36,2026-08-02,Kelsey Plum,pts_ast,19.0,27.7,27.7,0.835,0.835,,,,,,
2026-08-01 09:36,2026-08-02,Carla Leite,pts_ast,22.0,21.85,21.85,0.448,0.448,,,,,,
2026-08-01 09:36,2026-08-02,Rae Burrell,pts_ast,17.0,16.21,16.21,0.403,0.403,,,,,,
